Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
63170,96.37,101.83,31.56,29.33,30.58,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,39.98,44.42,38.01,38.83,39.83,38.55,43.52,93.86
63189,96.37,101.83,31.56,29.33,30.49,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.01,38.97,39.83,38.69,43.52,94.68
63211,96.37,101.83,31.02,29.33,30.49,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.84,40.27,44.42,38.01,38.97,39.83,38.55,43.52,94.68
63230,96.37,101.83,30.93,29.33,30.58,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.52,93.86
63250,96.37,101.83,31.02,29.33,30.49,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.24,38.14,38.83,39.83,38.69,43.52,94.68
63269,96.37,101.83,31.02,29.33,30.58,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.24,38.01,38.83,39.83,38.69,43.35,94.68
63289,96.37,101.83,31.02,29.33,30.58,30.4,32.03,30.58,31.47,31.93,32.51,32.12,81.15,35.5,33.31,31.84,40.12,44.24,38.01,38.97,39.83,38.69,43.7,93.86
63308,96.37,101.83,31.02,29.25,30.58,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.24,38.01,38.83,39.83,38.69,43.88,94.68
63328,96.37,101.83,31.02,29.33,30.58,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.14,38.97,39.83,38.69,43.7,93.86
63349,96.37,102.8,31.02,29.33,30.58,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.15,35.5,33.31,31.93,40.27,44.42,38.01,38.83,39.83,38.69,43.7,94.68
63367,96.37,101.83,31.02,29.33,30.58,30.4,31.93,30.58,31.47,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.14,38.83,39.83,38.69,43.7,93.86
63388,96.37,102.8,43,29.33,30.49,30.4,31.93,30.58,31.65,31.93,32.51,32.03,81.77,35.5,33.31,31.84,40.27,44.42,38.14,38.97,39.83,38.69,43.88,94.68
63406,96.37,101.83,31.02,29.33,30.58,30.4,31.93,30.58,31.56,31.93,32.51,32.12,81.15,35.5,33.31,31.84,40.27,44.42,38.14,38.83,39.83,38.55,43.88,94.68
63426,96.37,101.83,31.02,29.33,30.58,30.4,31.93,30.58,31.84,31.93,32.51,32.12,81.77,35.5,33.31,31.84,40.27,44.42,38.14,38.97,39.83,38.69,43.35,94.68
63447,96.37,101.83,31.02,29.33,30.58,30.4,32.03,30.66,31.84,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.14,38.97,39.83,38.55,43.17,94.68
63465,96.37,101.83,31.02,29.33,30.49,30.4,32.12,30.66,31.93,32.03,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.35,94.68
63486,96.37,101.83,31.02,29.33,30.58,30.4,32.03,30.66,31.93,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.01,38.83,39.83,38.69,43.17,94.68
63504,96.37,102.8,31.02,29.33,30.58,30.4,32.22,30.58,32.81,31.93,32.51,32.12,81.15,35.5,33.31,31.93,40.27,44.42,38.14,38.83,39.98,38.55,43.17,94.68
63525,96.37,102.8,31.02,29.33,30.58,30.4,32.12,30.66,31.84,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.14,38.97,39.83,38.55,43.17,94.68
63543,96.37,102.8,31.02,29.33,30.49,30.4,32.61,30.58,32.32,31.93,32.51,32.12,81.77,35.5,33.31,31.84,40.27,44.42,38.14,38.97,39.83,38.69,43.17,94.68
63564,96.37,102.8,31.2,29.33,30.49,30.4,32.71,30.58,31.84,31.93,32.51,32.12,81.77,35.5,33.31,31.84,40.27,44.42,38.01,38.97,39.83,38.69,43.17,94.68
63584,96.37,102.8,31.11,29.33,30.58,30.4,32.61,30.66,31.84,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.01,38.83,39.83,38.69,43.35,94.68
63603,96.37,102.8,30.93,29.33,30.58,30.4,32.61,30.66,31.84,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.14,38.83,39.83,38.69,43.17,94.68
63623,96.37,102.8,30.93,29.33,30.49,30.4,32.61,30.66,31.84,31.93,32.51,32.12,81.77,35.5,33.31,31.84,40.27,44.42,38.01,38.97,39.83,38.69,43.17,95.52
63642,96.37,102.8,31.02,29.33,30.58,30.4,32.71,30.58,31.47,31.93,32.51,32.12,81.77,35.62,33.31,31.84,40.27,44.42,38.14,38.97,39.83,38.69,43.35,95.52
63662,96.37,101.83,31.02,29.33,30.58,30.4,32.61,30.66,31.84,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.42,38.14,38.97,39.83,38.69,43.35,95.52
63680,96.37,102.8,30.93,29.33,30.58,30.4,32.61,30.66,31.84,31.93,32.51,32.12,81.77,35.62,33.31,31.84,40.27,44.42,38.14,38.97,39.83,38.69,43.17,94.68
63701,97.24,102.8,31.02,29.33,30.49,30.4,32.71,30.66,31.02,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.42,38.01,38.97,39.83,38.69,43.17,96.37
63721,97.24,102.8,31.02,29.33,30.49,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.77,35.5,33.31,31.84,40.27,44.42,38.01,38.97,39.83,38.69,43.17,96.37
63740,97.24,102.8,31.02,29.33,30.49,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.17,97.24
63760,97.24,102.8,31.02,29.33,30.49,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.17,96.37
63779,97.24,103.78,30.93,29.33,30.49,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.01,38.97,39.98,38.69,43.17,97.24
63799,97.24,103.78,31.02,29.33,30.49,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.01,38.83,39.83,38.69,43.17,96.37
63820,96.37,103.78,31.02,29.33,30.58,30.4,32.61,30.66,31.02,31.93,32.51,32.03,81.77,35.62,33.31,31.93,40.27,44.24,38.01,38.97,39.83,38.69,43.17,97.24
63838,97.24,103.78,31.02,29.33,30.58,30.4,32.61,30.58,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.84,40.27,44.24,38.01,38.97,39.98,38.69,43.35,97.24
63859,97.24,104.79,31.02,29.33,30.58,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.01,38.97,39.83,38.69,43.52,97.24
63877,101.83,104.79,31.02,29.33,30.49,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.01,38.97,39.83,38.69,43.52,97.24
63898,103.78,103.78,31.02,29.33,30.58,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.35,97.24
63916,103.78,103.78,31.02,29.33,30.58,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.35,97.24
63936,102.8,103.78,31.02,29.33,30.49,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.7,95.52
63957,102.8,103.78,30.93,29.33,30.58,30.49,32.61,30.58,30.93,31.93,32.51,32.12,82.39,35.62,33.31,31.84,40.27,44.24,38.14,38.97,39.83,38.69,43.88,95.52
63975,101.83,103.78,30.93,29.33,30.58,30.49,32.61,30.66,30.93,31.93,32.51,32.03,82.39,35.62,33.31,31.93,40.27,44.24,38.14,38.83,39.83,38.69,43.88,94.68
63996,100.87,103.78,30.93,29.33,30.49,30.49,32.71,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.84,40.27,44.24,38.01,38.97,39.83,38.69,43.7,94.68
64014,38.69,101.83,31.02,29.33,30.58,30.49,32.71,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,94.68
64035,38.69,101.83,30.93,29.33,30.58,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.14,38.97,39.83,38.69,43.88,94.68
64053,64.25,102.8,31.02,29.33,30.49,30.49,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.14,38.83,39.83,38.69,44.06,94.68
64074,104.79,104.79,31.38,29.33,30.49,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.84,40.27,44.24,38.14,38.97,39.83,38.69,43.88,94.68
64094,50.67,102.8,31.38,29.33,30.58,30.49,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.84,40.27,44.24,38.01,38.97,39.83,38.69,43.88,94.68
64113,38.01,102.8,31.38,29.33,30.49,30.4,32.51,30.66,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.01,38.97,39.83,38.69,44.06,94.68
64133,38.41,101.83,31.02,29.33,30.49,30.49,32.81,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.69,43.88,94.68
64151,42.66,101.83,31.02,29.33,30.49,30.49,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.14,38.97,39.83,38.69,44.06,94.68
64172,47.97,102.8,31.02,29.33,30.58,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.24,38.01,38.97,39.83,38.69,44.06,96.37
64190,44.24,101.83,31.02,29.33,30.49,30.4,32.61,30.58,31.02,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,95.52
64211,61.68,102.8,30.93,29.33,30.49,30.4,32.81,30.66,30.93,31.93,32.51,32.03,82.39,35.62,33.31,31.93,40.27,44.06,38.14,38.97,39.83,38.69,44.06,96.37
64231,94.68,104.79,31.02,29.33,30.49,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.12,44.06,38.14,38.83,39.83,38.69,43.88,95.52
64250,38.41,101.83,31.02,29.33,30.49,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,44.06,94.68
64270,38.27,101.83,31.02,29.33,30.58,30.49,32.61,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.84,40.27,44.06,38.01,38.83,39.83,38.69,44.06,95.52
64289,98.12,104.79,31.02,29.25,30.49,30.4,32.51,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.12,44.06,38.14,38.97,39.83,38.69,44.06,95.52
64309,96.37,103.78,31.02,29.33,30.49,30.4,32.51,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.69,44.06,93.86
64330,54.51,102.8,31.02,29.33,30.58,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,43.88,94.68
64348,47.97,101.83,31.02,29.33,30.49,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,43.88,95.52
64369,50.91,100.87,30.93,29.33,30.58,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.14,38.97,39.83,38.69,44.06,94.68
64387,45.93,103.78,31.02,29.33,30.49,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.69,44.06,95.52
64407,46.13,101.83,31.02,29.33,30.49,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,44.06,95.52
64426,47.13,102.8,31.02,29.33,30.49,30.49,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,44.06,95.52
64446,47.97,102.8,31.02,29.33,30.49,30.4,32.61,30.58,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.12,44.06,38.14,38.83,39.83,38.69,44.06,95.52
64467,52.14,102.8,31.02,29.33,30.58,30.4,32.91,30.66,31.02,31.93,32.51,32.03,81.77,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,44.06,95.52
64485,49.97,102.8,31.75,29.33,30.58,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.24,38.01,38.83,39.83,38.69,43.88,96.37
64506,46.32,102.8,38.27,29.33,30.49,30.4,32.61,30.66,31.02,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.55,44.06,96.37
64524,98.12,102.8,31.56,29.33,30.58,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.77,35.5,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.69,44.06,95.52
64545,57.72,102.8,39.25,29.33,30.49,30.4,32.61,30.66,30.93,31.93,32.51,32.03,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.55,44.06,96.37
64563,52.91,101.83,31.02,29.33,30.49,30.4,32.61,30.66,31.02,31.93,32.51,32.03,81.15,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,44.06,96.37
64584,51.64,101.83,31.02,29.33,30.49,30.49,32.71,30.66,31.02,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,43.88,96.37
64604,47.76,101.83,31.02,29.33,30.49,30.4,32.71,30.66,31.2,31.93,32.51,32.12,81.77,35.62,33.31,31.84,40.27,44.06,38.01,38.83,39.83,38.69,43.88,96.37
64623,99.02,104.79,31.02,29.33,30.49,30.49,32.61,30.66,31.29,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.55,43.88,97.24
64643,91.47,104.79,31.02,29.33,30.58,30.49,32.71,30.66,31.38,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,96.37
64661,58.98,102.8,31.02,29.33,30.58,30.4,32.71,30.66,31.2,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,96.37
64682,53.7,101.83,31.02,29.33,30.58,30.4,32.61,30.66,31.02,31.93,32.51,32.03,81.15,35.62,33.21,31.93,40.27,44.06,38.01,38.97,39.83,38.69,43.88,97.24
64702,46.52,101.83,31.02,29.33,30.49,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,43.88,96.37
64721,44.97,100.87,31.02,29.33,30.49,30.49,32.71,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,39.98,44.06,38.14,38.83,39.83,38.69,43.7,97.24
64741,47.55,102.8,31.02,29.33,30.58,30.4,32.71,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,43.7,96.37
64760,47.13,100.87,31.02,29.33,30.58,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.69,43.7,96.37
64780,46.73,102.8,31.02,29.33,30.49,30.49,32.71,30.66,31.02,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.7,96.37
64799,47.34,100.87,31.02,29.33,30.58,30.49,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.21,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.7,96.37
64819,47.76,101.83,30.93,29.33,30.49,30.4,32.61,30.66,30.93,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.7,96.37
64840,47.34,100.87,31.02,29.33,30.58,30.4,32.71,30.66,31.2,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.24,38.01,38.97,39.83,38.69,44.06,96.37
64858,47.97,100.87,31.02,29.33,30.58,30.49,32.71,30.66,31.29,31.93,32.51,32.12,81.77,35.62,33.31,31.93,40.27,44.06,38.01,38.97,39.83,38.69,43.88,95.52
64879,44.24,100.87,31.02,29.33,30.58,30.4,32.61,30.58,31.29,31.93,32.51,32.12,81.77,35.62,33.21,31.93,39.83,44.24,38.01,38.83,39.83,38.69,44.06,96.37
64897,40.88,100.87,30.93,29.33,30.58,30.49,32.61,30.66,31.2,31.93,32.51,32.12,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.55,43.88,96.37
64917,39.25,100.87,30.93,29.33,30.49,30.4,32.61,30.66,31.29,31.93,32.51,32.03,81.15,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,95.52
64936,38.55,100.87,30.93,29.33,30.49,30.49,32.71,30.58,31.29,31.93,32.51,32.12,67.04,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,43.7,95.52
64956,38.83,100.87,30.93,29.33,30.58,30.49,32.71,30.66,31.38,31.93,32.51,32.12,67.04,35.62,33.31,31.93,40.27,44.24,38.01,38.83,39.83,38.55,43.88,93.86
64977,38.41,100.87,30.93,29.33,30.58,30.49,32.71,30.66,31.29,31.93,32.51,32.12,67.46,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,94.68
64995,38.83,100.87,30.84,29.33,30.58,30.4,32.71,30.58,31.29,31.93,32.51,32.12,67.04,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,44.06,94.68
65016,53.43,101.83,30.84,29.33,30.49,30.49,32.71,30.66,31.38,31.93,32.51,32.12,67.46,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.55,44.06,94.68
65034,50.91,101.83,30.84,29.33,30.49,30.4,32.71,30.66,31.38,31.93,32.51,32.12,67.46,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,43.88,95.52
65055,38.97,100.87,30.84,29.33,30.58,30.4,32.71,30.66,31.38,31.93,32.51,32.12,67.04,35.62,33.31,31.93,40.27,44.06,38.14,38.83,39.83,38.69,43.88,95.52
65075,38.69,100.87,30.84,29.33,30.58,30.4,32.71,30.66,31.38,31.93,32.51,32.12,67.04,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.55,43.88,95.52
65094,38.27,99.94,30.84,29.33,30.58,30.49,32.71,30.66,31.38,31.93,32.51,32.12,67.46,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.55,43.88,94.68
65114,39.39,100.87,30.84,29.33,30.49,30.49,32.71,30.66,31.29,31.93,32.51,32.12,67.46,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,43.88,96.37
65132,96.37,102.8,30.84,29.33,30.58,30.49,32.71,30.66,31.29,31.93,32.51,32.12,67.46,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,96.37
65153,97.24,101.83,30.84,29.33,30.58,30.49,32.71,30.66,31.29,31.84,32.51,32.12,72.44,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.55,43.88,96.37
65171,97.24,102.8,30.84,29.33,30.58,30.49,32.71,30.66,31.38,31.93,32.51,32.12,71.96,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.68,38.69,43.88,95.52
65192,96.37,102.8,30.84,29.33,30.58,30.49,32.71,30.66,31.38,31.84,32.51,32.12,73.93,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.68,38.69,43.88,97.24
65212,97.24,103.78,30.84,29.33,30.58,30.49,32.81,30.66,31.38,31.93,32.51,32.12,74.44,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,44.06,96.37
65231,98.12,103.78,30.84,29.33,30.58,30.49,32.91,30.66,31.38,31.93,32.51,32.12,74.44,35.62,33.31,31.93,40.27,44.24,38.01,38.83,39.83,38.69,43.88,96.37
65251,97.24,102.8,30.93,29.33,30.58,30.49,32.71,30.66,31.29,31.93,32.51,32.12,74.44,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,43.88,97.24
65270,97.24,102.8,30.93,29.33,30.58,30.4,32.71,30.66,31.2,31.84,32.51,32.12,74.95,35.62,33.31,31.93,40.27,44.06,38.01,38.83,39.83,38.69,43.88,97.24
65290,97.24,102.8,31.38,29.33,30.49,30.49,32.71,30.66,31.29,31.93,32.51,32.12,75.48,35.62,33.31,31.93,40.12,44.06,38.01,38.83,39.83,38.69,43.88,97.24
